_id,courseUrl,name_company,upadte_date,rank,amount,age,level,experience,salary,headquarters,technical_requirements,Tên công việc,Mã công việc
6706b6276ab7bb80c7c1a5b7,https://sieuthivieclam.vn/viec-lam/nhan-vien-giao-hang-CV2022-26265.html,CÔNG TY  KẸP TÓC NAM PHƯƠNG,Ngày cập nhật: 11/05/2022,Nhân viên,3 (3 nam),,Lao động phổ thông,Không yêu cầu,7.500.000VNĐ,Quận 1,"['\n Hộ khẩu tp', '\n Không vướng bận gia đình', '\n \xa0Ca Sáng : 7h00 -11h30 -Ca Chiều : 12h50-17h00', '\n 1 tuần làm việc từ thứ 2 – đến thứ 7', '\n 1 tháng làm việc 26 ngày', '\n Các ngày nghỉ lễ . tết trong năm áp dụng theo ngày nghỉ đươc quy đinh của nhà nước']",NHÂN VIÊN GIAO HÀNG,CV2022-26265
6706b6276ab7bb80c7c1a5b8,https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve-CV2022-26264.html,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI MF,Ngày cập nhật: 11/05/2022,Nhân viên,1 (1 nam),,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 3,"['\n - Tốt nghiệp THPT trở lên.', '\n - Chủ động, tự giác, siêng năng, nhanh nhẹn, thân thiện, cẩn thận, nhiệt tình, kiên nhẫn, có trách nhiệm', '\n trong công việc, có thái độ làm việc vì tổ chức.', '\n - Có ý thức tổ chức kỷ luật, chuyên cần, trung thực, tuân thủ chấp hành nội quy.', '\n - Nam từ >18 tuổi đến 40 tuổi. Tác phong làm việc chuyên nghiệp.', '\n - Chịu được áp lực công việc cao, có khả năng làm việc độc lập/theo nhóm.', '\n \xa0']",NHÂN VIÊN BẢO VỆ,CV2022-26264
6706b6276ab7bb80c7c1a5b9,https://sieuthivieclam.vn/viec-lam/08-nhan-vien-phuc-vu-02-tap-vu-phu-bep-CV2021-25874.html,NHÀ HÀNG BA MIỀN,Ngày cập nhật: 11/05/2022,Nhân viên,10,0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 3,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",NHÂN VIÊN PHỤC VỤ / TẠP VỤ / PHỤ BẾP,CV2021-25874
6706b6276ab7bb80c7c1a5ba,https://sieuthivieclam.vn/viec-lam/dau-bep--phu-bep--tap-vu--phuc-vu-CV2022-26274.html,HỆ THỐNG NHÀ HÀNG HÀN QUỐC KIMBAP CITY,Ngày cập nhật: 17/05/2022,Nhân viên,20 (10 nam - 10 nữ),0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 3,"['\n - Nhanh nhẹn, lịch sự, chịu khó']",ĐẦU BẾP / PHỤ BẾP / TẠP VỤ / PHỤC VỤ,CV2022-26274
6706b6276ab7bb80c7c1a5bb,https://sieuthivieclam.vn/viec-lam/cong-nhan-san-xuat-thuc-pham-CV2022-26272.html,PHÂN VIỆN CƠ ĐIỆN NÔNG NGHIỆP VÀ CÔNG NGHỆ STH (FOLI),Ngày cập nhật: 17/05/2022,Nhân viên,2 (2 nam),Dưới 45 tuổi,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 1,"['\n - 02 Nam, dưới 45 tuổi', '\n - Không cần kinh nghiệm, sẽ được hướng dẫn làm việc', '\n - Thời gian làm việc: Giờ hành chánh']",CÔNG NHÂN SẢN XUẤT THỰC PHẨM,CV2022-26272
6706b6276ab7bb80c7c1a5bc,https://sieuthivieclam.vn/viec-lam/le-tan--nhap-lieu--thiet-ke--phu-viec-van-phong--giao-hang--kho--it-CV2021-26089.html,CÔNG TY TNHH TM MẪN ĐẠT,Ngày cập nhật: 15/12/2021,Nhân viên,15,0,Trung học phổ thông,Không yêu cầu,6.000.000VNĐ,"Quận 1, Quận 7, Quận 8","['\n ', '\xa0từ 7h30 – 19h30', '\n Làm việc cho công ty chuyên in ấn, khắc dấu, văn phòng phẩm']",LỄ TÂN / NHẬP LIỆU / THIẾT KẾ / PHỤ VIỆC VĂN PHÒNG / GIAO HÀNG / KHO / IT,CV2021-26089
6706b6316ab7bb80c7c1a5bd,https://sieuthivieclam.vn/viec-lam/nhan-vien-telesales--chuyen-vien-kinh-doanh-CV2021-26093.html,CÔNG TY CỔ PHẦN ĐẦU TƯ NGỌC PHƯƠNG ĐÔNG,Ngày cập nhật: 18/12/2021,Nhân viên,20,từ 18 đến 45,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 2,"['\n ', 'Không yêu cầu kinh nghiệm. Độ tuổi từ 18 đến 45 tuổi. Giọng nói dễ nghe, tạo thiện cảm cho người nghe. Chăm chỉ, tích cực trong công việc.', '\n Địa điểm và thời gian làm việc: Văn phòng Số 70-72-72 Đường 37, Khu D An Phú An Khánh, Quận 2, TP HCM. Linh động thời gian: Ngày, giờ...', '\n ', ' Không yêu cầu kinh nghiệm. Ưu tiên ứng viên có kinh nghiệm bán hàng, chăm sóc khách hàng và telesales. Độ tuổi từ 18 đến 30 tuổi. Ngoại hình sáng là một lợi thế. Đam mê kinh doanh. THÍCH KIẾM TIỀN. Có khả năng thích nghi tốt với môi trường làm việc, làm việc nhóm, hoà đồng, năng nổ. Chăm chỉ, tích cực trong công việc, có tinh thần cầu tiến. Có khả năng thuyết phục tốt.']",NHÂN VIÊN TELESALES / CHUYÊN VIÊN KINH DOANH,CV2021-26093
6706b6326ab7bb80c7c1a5be,https://sieuthivieclam.vn/viec-lam/phu-bep-gan-bo-lau-dai-CV2021-26094.html,TRƯỜNG THPT THỦ KHOA HUÂN,Ngày cập nhật: 20/12/2021,Nhân viên,1,18-55,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Tân Bình,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",PHỤ BẾP (GẮN BÓ LÂU DÀI),CV2021-26094
6706b6346ab7bb80c7c1a5bf,https://sieuthivieclam.vn/viec-lam/van-thu-CV2021-26097.html,AGRIBank Chi Nhánh 3,Ngày cập nhật: 22/12/2021,Nhân viên,1 (1 nữ),0,Trung cấp,Không yêu cầu,6.000.000VNĐ,Quận 3,"['\n \xa0- Làm việc cho ngân hàng Agribank', '\n - Thời gian làm việc: Giờ hành chánh, T2 - T6']",VĂN THƯ,CV2021-26097
6706b6356ab7bb80c7c1a5c0,https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve-nhan-vien-co-dong-CV2021-26098.html,CN CÔNG TY CP DỊCH VỤ BẢO VỆ HÙNG VƯƠNG,Ngày cập nhật: 22/12/2021,Nhân viên,20,18-55,Lao động phổ thông,Không yêu cầu,7.000.000VNĐ,"Quận 12, Huyện Củ Chi","['\n ', ': Trực bảo vệ \xa0an ninh tại KHU CÔNG NGHIỆP TÂN PHÚ TRUNG.Quan sát và phát hiện kịp thời những tình huống khẩn cấp để thông báo cấp trên có thẩm quyền giải quyết. \xa0Đảm bảo các hoạt động mục tiêu diễn ra một cách an toàn, an ninh và trật tự.', '\n Theo ca trực 12h/24. Làm việc tại KHU CÔNG NGHIỆP TÂN PHÚ TRUNG, CỦ CHI', '\n ', '\n ', '\xa0', '\n \xa0']",NHÂN VIÊN BẢO VỆ - NHÂN VIÊN CƠ ĐỘNG,CV2021-26098
6706b6366ab7bb80c7c1a5c1,https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thong-phu-may-det-CV2021-26100.html,CƠ SỞ DỆT CÁT LA,Ngày cập nhật: 22/12/2021,Nhân viên,4 (4 nam),18-30,Lao động phổ thông,Không yêu cầu,6.500.000VNĐ,Quận Bình Tân,"['\n - Tuổi: 18-30', '\n - Điều kiện: lao động phổ thông', '\n - Thời gian: 7.30 sáng -17 giờ']",LAO ĐỘNG PHỔ THÔNG-PHỤ MÁY DỆT,CV2021-26100
6706b6376ab7bb80c7c1a5c2,https://sieuthivieclam.vn/viec-lam/bep-chinhnhan-vien-phu-bepnhan-vien-phuc-vunhan-vien-pha-che-CV2021-26083.html,Nhà hàng Cốm Mộc,Ngày cập nhật: 23/12/2021,Nhân viên,11,18 - 40 tuổi,Trung cấp,3,Thoả thuận,Quận 2,"['\n ', '\n ', 'Nam/Nữ độ tuổi từ 25 đến 35.', '\n - Có thể làm việc Lễ, Tết', '\n - Tốt nghiệp trung cấp, sơ cấp, chứng chỉ nghề Bếp chuyên nghiệp, ưu tiên bếp Á, Âu.', '\n - Có kinh nghiệm 3 - 5 năm', '\n - Có sức khỏe tốt, chịu áp lực công việc và làm việc với cường độ cao.', '\n - Có khả năng sáng tạo món, kỹ năng trình bày', '\n ', '\n - Nam/Nữ độ tuổi từ 18 đến 40, yêu thích công việc nhà hàng', '\n - Có thể làm việc Lễ, Tết', '\n - Có chứng chỉ, bằng cấp về chế biến món ăn hoặc kinh nghiệm ở vị trí tương đương hoặc kinh nghiệm nghề đầu bếp tối thiểu 1 năm', '\n - Có sức khỏe tốt, chịu áp lực công việc và làm việc với cường độ cao', '\n ', '\n - Nam/Nữ độ tuổi từ 18 đến 30, yêu thích công việc nhà hàng', '\n - Có thể làm việc Lễ, Tết', '\n - Ưu tiên ứng viên tốt nghiệp THPT', '\n - Có sức khỏe tốt, chịu áp lực công việc và làm việc với cường độ cao, đáp ứng thời gian làm việc linh hoạt', '\n - Khả năng nghe nói, phiên dịch tiếng Anh tốt (nếu khách hàng lui tới có nhiều người nước ngoài)', '\n ', '\n - Nam/Nữ độ tuổi từ 18 đến 30, yêu thích công việc nhà hàng (', ')', '\n - Có thể làm việc Lễ, Tết', '\n - Ưu tiên ứng viên tốt nghiệp THPT', '\n - Có sức khỏe tốt, chịu áp lực công việc và làm việc với cường độ cao, đáp ứng thời gian làm việc linh hoạt', '\n - Khả năng nghe nói, phiên dịch tiếng Anh tốt (nếu khách hàng lui tới có nhiều người nước ngoài)']",BẾP CHÍNH / PHỤC VỤ / PHỤ BẾP / PHA CHẾ,CV2021-26083
6706b6386ab7bb80c7c1a5c3,https://sieuthivieclam.vn/viec-lam/giup-viec-nha-bao-an-o-CV2021-26101.html,TƯ NHÂN - CÔ MỘNG OANH,Ngày cập nhật: 23/12/2021,Nhân viên,1 (1 nữ),0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 3,"['\n - Thật thà', '\n - Chịu khó']",GIÚP VIỆC NHÀ (BAO ĂN Ở),CV2021-26101
6706b6386ab7bb80c7c1a5c4,https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thong-CV2021-26104.html,Công ty FPT Telecom-Chi nhánh Củ Chi,Ngày cập nhật: 27/12/2021,Nhân viên,20 (20 nam),0,Trung học phổ thông,Không yêu cầu,Thoả thuận,Huyện Củ Chi,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",LAO ĐỘNG PHỔ THÔNG,CV2021-26104
6706b6396ab7bb80c7c1a5c5,https://sieuthivieclam.vn/viec-lam/cong-tac-vien-tham-dinh-qua-dien-thoai-CV2021-26102.html,Ngân hàng OCB,Ngày cập nhật: 29/12/2021,Nhân viên,10,0,Trung cấp,Không yêu cầu,7.500.000VNĐ,Quận Tân Bình,"['\n - Tốt nghiệp Trung cấp trở lên, với các chuyên ngành có liên quan', '\n - Có kinh nghiệm thẩm định/ kiểm tra chứng từ là một lợi thế', '\n - Có khả năng giao tiếp qua điện thoại', '\n - Tự tin, lưu loát, nghe được giọng vùng miền địa phương', '\n - Khả năng làm việc nhóm', '\n - Chịu được áp lực công việc, tăng ca khi có yêu cầu của Quản lý']",CỘNG TÁC VIÊN THẨM ĐỊNH QUA ĐIỆN THOẠI,CV2021-26102
6706b6396ab7bb80c7c1a5c6,https://sieuthivieclam.vn/viec-lam/shopee-dieu-pho-hang-hoa-CV2021-26107.html,CÔNG TY TNHH SHOPEE EXPRESS,Ngày cập nhật: 29/12/2021,Nhân viên,20,0,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 1,"['\n Hiểu biết về cách sắp xếp hàng hóa, vận hành của kho', '\n Tối thiểu 1 năm kinh nghiêm ở vị trí tương đương là lợi thế', '\n Nhanh nhẹn và có khả năng nắm bắt nhanh', '\n Có tính cẩn thận, chăm chỉ trong công việc', '\n Có khả năng làm việc theo ca']",SHOPEE - ĐIỀU PHỐ HÀNG HÓA,CV2021-26107
6706b63a6ab7bb80c7c1a5c7,https://sieuthivieclam.vn/viec-lam/shopee-giao-hang-CV2021-26108.html,CÔNG TY TNHH SHOPEE EXPRESS,Ngày cập nhật: 29/12/2021,Nhân viên,100,0,Lao động phổ thông,Không yêu cầu,9.000.000VNĐ,Quận 1,"['\n - Làm việc 6 ngày/tuần.', '\n - Nhận hàng từ kho giao cho khách hàng và thu tiền hàng.', '\n - Giao hàng từ 1-2 phường/xã.']",SHOPEE - GIAO HÀNG,CV2021-26108
6706b63b6ab7bb80c7c1a5c8,https://sieuthivieclam.vn/viec-lam/tuyen-ldpt-rua-xe--bao-an-o-CV2021-26111.html,TIỆM RỬA XE BIBO,Ngày cập nhật: 30/12/2021,Nhân viên,2 (2 nam),Từ 18 – 50 tuổi,Lao động phổ thông,Không yêu cầu,5.000.000VNĐ,Huyện Nhà Bè,"['\n - Có sức khỏe tốt, cẩn thận, chăm chỉ.']",TUYỂN LĐPT RỬA XE ( BAO ĂN Ở),CV2021-26111
6706b63c6ab7bb80c7c1a5c9,https://sieuthivieclam.vn/viec-lam/tap-vu--bao-ve-nha-hang-CV2022-26118.html,NHÀ HÀNG FUSION XP INFINITY,Ngày cập nhật: 10/01/2022,Nhân viên,2 (2 nữ),0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 2,"['\n - Nhanh nhẹn, vui vẻ']",TẠP VỤ / BẢO VỆ NHÀ HÀNG,CV2022-26118
6706b63d6ab7bb80c7c1a5ca,https://sieuthivieclam.vn/viec-lam/nhan-vien-giao-vu-CV2022-26119.html,PHÒNG ĐẠO TẠO - TRUNG TÂM DỊCH VỤ VIỆC LÀM THANH NIÊN TP. HCM,Ngày cập nhật: 10/01/2022,Nhân viên,2,Dưới 30 tuổi,Cao đẳng,Không yêu cầu,Thoả thuận,Quận 1,"['\n - Giáo vụ: tư vấn ghi danh, quản lý lớp học, chăm sóc học viên...', '\n - Các công việc liên quan đến công tác đào tạo, hướng nghiệp cho học sinh, sinh viên', '\n - Thời gian làm việc: theo ca 8h/ ngày, 44h/ tuần']",NHÂN VIÊN GIÁO VỤ,CV2022-26119
6706b63f6ab7bb80c7c1a5cb,https://sieuthivieclam.vn/viec-lam/hanh-chanh-van-phong--giao-vien-CV2022-26120.html,TRƯỜNG ĐOÀN LÝ TỰ TRỌNG,Ngày cập nhật: 10/01/2022,Nhân viên,5,0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Thủ Đức,"['\n 1/ NHÂN VIÊN PHÒNG ĐÀO TẠO', '\n - Giới tính: Nam/nữ', '\n - Độ tuổi: Không quá 35 tuổi', '\n - Nhóm ngành đào tạo: Tốt nghiệp đại học các chuyên ngành xã hội, luật, chính trị, giáo dục và hành chính.', '\n - Yêu cầu:', '\n + Kỹ năng giao tiếp tốt.', '\n + Kỹ năng soạn thảo văn bản, ứng dụng CNTT.', '\n + Ưu tiên ứng viên có kinh nghiệm trong công tác đào tạo và công tác Đoàn.', '\n 2/ NHÂN VIÊN PHÒNG HỢP TÁC PHÁT TRIỂN', '\n - Giới tính: Nam/nữ', '\n - Độ tuổi: Không quá 35 tuổi', '\n - Nhóm ngành đào tạo: Tốt nghiệp đại học các chuyên ngành xã hội, luật, chính trị, giáo dục và hành chính.', '\n - Yêu cầu:', '\n + Kỹ năng giao tiếp tốt.', '\n + Kỹ năng soạn thảo văn bản, ứng dụng công nghệ thông tin.', '\n + Ưu tiên ứng viên có kinh nghiệm trong công tác đào tạo và công tác Đoàn.', '\n 3/ NHÂN VIÊN PHÒNG HÀNH CHÍNH TỔ CHỨC', '\n - Giới tính: Nam/nữ', '\n - Độ tuổi: Không quá 35 tuổi', '\n - Nhóm ngành đào tạo: Tốt nghiệp đại học các chuyên ngành xã hội, luật, chính trị, giáo dục và hành chính.', '\n - Yêu cầu:', '\n + Kỹ năng giao tiếp tốt.', '\n + Kỹ năng soạn thảo văn bản, ứng dụng công nghệ thông tin.', '\n + Ưu tiên ứng viên có kinh nghiệm trong công tác đào tạo và công tác Đoàn.', '\n 4/ NHÂN VIÊN PHÒNG TÀI CHÍNH QUẢN TRỊ', '\n - Giới tính: Nam', '\n - Độ tuổi: Không quá 35 tuổi', '\n - Nhóm ngành đào tạo: Tốt nghiệp cao đẳng trở lên các chuyên ngành Công nghệ thông tin, tin học.', '\n - Yêu cầu:', '\n + Sử dụng tốt các phần mềm thiết kế thông dụng: Photoshop, corel draw, AI…', '\n + Cán bộ Đoàn', '\n + Sử dụng tốt các phần mềm biên tập, dựng phim cơ bản', '\n + Có kinh nghiệm trong công tác quản trị hệ thống máy tính, hệ thống mạng.', '\n 5/ GIÁO VIÊN', '\n - Giới tính: Nam/nữ', '\n - Độ tuổi: Không quá 40 tuổi', '\n - Nhóm ngành đào tạo: Xã hội, chính trị, triết học, lịch sử, giáo dục, tâm lý.', '\n - Yêu cầu:', '\n + Có khả năng giảng dạy, thuyết trình, giao tiếp tốt.', '\n + Ưu tiên có trình độ sau đại học và được đào tạo nghiệp vụ sư phạm.', '\n + Có bằng sơ cấp LLCT trở lên, ưu tiên bằng trung cấp LLCT.', '\n + Ưu tiên ứng viên có kinh nghiệm trong công tác giảng dạy và công tác Đoàn - Hội - Đội.', '\n \xa0']",HÀNH CHÁNH VĂN PHÒNG / GIÁO VIÊN,CV2022-26120
6706b6406ab7bb80c7c1a5cc,https://sieuthivieclam.vn/viec-lam/nhan-vien-phuc-vu--phu-bep-CV2022-26121.html,HỆ THỐNG CHUỖI NHÀ HÀNG PHỔ NGƯ,Ngày cập nhật: 12/01/2022,Nhân viên,30 (15 nam - 15 nữ),Dưới 45,Lao động phổ thông,Không yêu cầu,Thoả thuận,"Quận 1, Quận 3, Quận Bình Thạnh","['\n - 30 Nam/Nữ, dưới 45 tuổi', '\n - Không cần kinh nghiệm, sẽ được hướng dẫn làm việc', '\n - Làm việc tại các chi nhánh: Quận 1, Quận 3, Bình Thạnh', '\n (Đã được tiêm 2 mũi Vacxin ngừa Covid)']",NHÂN VIÊN PHỤC VỤ / PHỤ BẾP,CV2022-26121
6706b6406ab7bb80c7c1a5cd,https://sieuthivieclam.vn/viec-lam/ban-quan-an-thoi-vu-tet-CV2022-26127.html,HỦ TIẾU NAM VANG HÒA THUẬN,Ngày cập nhật: 21/01/2022,Nhân viên,2,0,Lao động phổ thông,Không yêu cầu,6.000.000VNĐ,Quận 11,"['\n Trung thực, siêng năng', '\n Có nhận ứng viên làm thời vụ Tết', '\n Bán xuyên Tết']",BÁN QUÁN ĂN (THỜI VỤ TẾT),CV2022-26127
6706b6416ab7bb80c7c1a5ce,https://sieuthivieclam.vn/viec-lam/le-tan-khach-san-CV2022-26129.html,KHÁCH SẠN VŨ GIA,Ngày cập nhật: 08/02/2022,Nhân viên,2 (2 nữ),Dưới 35 tuổi,Trung học phổ thông,Không yêu cầu,6.000.000VNĐ,Quận 1,['\n - Thời gian làm việc: giờ hành chánh 7h – 17h'],LỄ TÂN KHÁCH SẠN,CV2022-26129
6706b6416ab7bb80c7c1a5cf,https://sieuthivieclam.vn/viec-lam/cua-hang-truong-ca-truong-CV2022-26290.html,CÔNG TY TNHH GUTA VIỆT NAM,Ngày cập nhật: 24/05/2022,Nhân viên,0,Từ 18 - 35 Tuổi,Lao động phổ thông,Không yêu cầu,10.000.000VNĐ,Quận 1,"['\n ', '\n ', '\n ', '\n ', '\n ']",CỬA HÀNG TRƯỞNG /CA TRƯỞNG,CV2022-26290
6706b6416ab7bb80c7c1a5d0,https://sieuthivieclam.vn/viec-lam/nhan-vien-van-phong-nhan-vien-giao-nhan-CV2022-26295.html,CÔNG TY VIỆT VISA,Ngày cập nhật: 26/05/2022,Nhân viên,2 (1 nam - 1 nữ),Dưới 30 tuổi,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 1,"['\n ', '\n - Nữ', '\n - Tuổi: dưới 30 tuổi', '\n - Học vấn: Trung cấp hoặc cao đẳng', '\n - Chuyên môn: kế toán hoặc Tiếng Anh', '\n - Kinh nghiệm: không cần', '\n - Vi tính: Word, Excel', '\n - Hộ khẩu: miền Nam', '\n ', '\n - Nam', '\n - Tuổi: dưới 30 tuổi', '\n - Học vấn: Trung cấp', '\n - Kinh nghiệm: không cần']",VĂN PHÒNG/ GIAO NHẬN,CV2022-26295
6706b6426ab7bb80c7c1a5d1,https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanh-CV2022-26298.html,CÔNG TY TNHH TM DV  DẦU NHỚT SONG PHÁT,Ngày cập nhật: 31/05/2022,Nhân viên,3 (3 nam),trên 18,Trung học phổ thông,Không yêu cầu,8.000.000VNĐ,Quận Bình Thạnh,"['\n - Tốt nghiệp 12 trở lên', '\n - Rành đường Thành Phố Hồ Chí Minh', '\n - Siêng năng, chịu khó', '\n - Thời gian: hành chánh']",NHÂN VIÊN KINH DOANH,CV2022-26298
6706b6426ab7bb80c7c1a5d2,https://sieuthivieclam.vn/viec-lam/quan-ly-kinh-doanh-CV2022-26300.html,CÔNG TY TNHH BẢO HIỂM NHÂN THỌ CATHAY VIỆT NAM,Ngày cập nhật: 31/05/2022,Nhân viên,10 (5 nam - 5 nữ),27,Đại học,2,19.000.000VNĐ,Quận 3,"['\n Từ thứ Hai đến thứ Sáu (nghỉ Thứ Bảy & Chủ Nhật)', '\n Từ 8h25 đến 12:00(Thứ Hai và Thứ Năm thêm 1 tiếng từ 13h30 đến 14h30)', '\n ', '\n \xa0', '\n \xa0', '\n \xa0']",QUẢN LÝ KINH DOANH,CV2022-26300
6706b6426ab7bb80c7c1a5d3,https://sieuthivieclam.vn/viec-lam/tho-thi-cong-noi-that-CV2022-26303.html,CHI NHÁNH CÔNG TY CỔ PHẦN ZEGAL  VIỆT NAM,Ngày cập nhật: 31/05/2022,Nhân viên,5 (5 nam),18 trở lên,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 11,"['\n - Biết làm Điện, Cơ khí là 1 lợi thế', '\n - Có sức khỏe, nhanh nhẹn, trung thực', '\n - Công việc ổn định lâu dài']",THỢ THI CÔNG NỘI THẤT,CV2022-26303
6706b6436ab7bb80c7c1a5d4,https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanh-CV2022-26297.html,CÔNG TY TNHH KINH DOANH GIA THÁI,Ngày cập nhật: 01/06/2022,Nhân viên,2 (1 nam - 1 nữ),Dưới 35 tuổi,Trung học phổ thông,1,8.000.000VNĐ,Quận Tân Bình,"['\n - Làm việc cho công ty vải', '\n - Thời gian làm việc: 8h00 – 17h00']",NHÂN VIÊN KINH DOANH,CV2022-26297
6706b6436ab7bb80c7c1a5d5,https://sieuthivieclam.vn/viec-lam/truong-phong-kinh-doanhgiam-doc-chi-nhanhnhan-vien-kinh-doanhke-toan-CV2022-26307.html,CÔNG TY TNHH TM DV THÉP KHƯƠNG MAI,Ngày cập nhật: 02/06/2022,Nhân viên,14 (8 nam - 7 nữ),45,Cao đẳng,Không yêu cầu,Thoả thuận,Quận 11,"['\n - Thời gian: hành chánh', '\n - Các vị trí tốt nghiệp chuyên ngành', '\n \xa0']",TRƯỞNG PHÒNG KINH DOANH/GIÁM ĐỐC CHI NHÁNH/NHÂN VIÊN KINH DOANH/KẾ TOÁN,CV2022-26307
6706b6436ab7bb80c7c1a5d6,https://sieuthivieclam.vn/viec-lam/bao-ve-ve-si-an-ninh-CV2022-26312.html,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ BẢO VỆ ĐẠI PHÚC,Ngày cập nhật: 07/06/2022,Nhân viên,0,Từ 18 - 55 tuổi,Lao động phổ thông,Không yêu cầu,7.000.000VNĐ,"Quận 10, Quận Bình Tân, Quận Tân Phú","['\n - Lý lịch rõ ràng, không tiền án tiền sự.', '\n - Trình độ văn hóa: Không yêu cầu bằng cấp biết đọc biết viết.', '\n - Chủ động, tự giác, siêng năng, nhanh nhẹn, thân thiện, cẩn thận, nhiệt tình, kiên nhẫn, tinh thần trách nhiệm trong công việc, có sức khỏe tốt.', '\n - Có ý thức tổ chức kỷ luật, chuyên cần, trung thực, tuân thủ chấp hành nội quy; muốn tìm việc lâu dài, ổn định.', '\n - Nam từ 18 đến 55 tuổi. Tác phong làm việc chuyên nghiệp.\xa0']",BẢO VỆ - VỆ SĨ - AN NINH,CV2022-26312
6706b6446ab7bb80c7c1a5d7,https://sieuthivieclam.vn/viec-lam/phuc-vu--ban-hang-CV2022-26315.html,BÁNH MÌ NGƯỜI SÀI GÒN,Ngày cập nhật: 08/06/2022,Nhân viên,4 (2 nam - 2 nữ),Trên 18 tuổi,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 5,"['\n - Làm việc cho tiệm Bánh Mì Người Sài Gòn', '\n - Địa điểm làm việc: Gần Trường Đại Học Sư Phạm, An Dương Vương, Quận 5', '\n - Thời gian làm việc: Từ T2 - T7', '\n + Ca 1: 5h - 11h', '\n + Ca 2: 11h - 17h']",PHỤC VỤ / BÁN HÀNG,CV2022-26315
6706b6446ab7bb80c7c1a5d8,https://sieuthivieclam.vn/viec-lam/ky-suke-toan-CV2022-26316.html,CÔNG TY CỔ PHẦN XÂY DỰNG  HUYỀN MINH,Ngày cập nhật: 13/06/2022,Nhân viên,4 (2 nam - 2 nữ),trên 25,Đại học,3,Thoả thuận,Quận Gò Vấp,"['\n \xa0', '\n ', '\n - Kinh nghiệm công tác 03 năm trở lên', '\n - Ưu tiên các ứng viên thi công tại công trường', '\n - Ưu tiên ứng viên tốt nghiệp ĐH Bách Khoa, ĐH Giao thông vận tải …', '\n ', '\n ', 'Kinh nghiệm làm việc 03 năm trở lên.', '\n - Ưu tiên ứng viên tốt nghiệp Đại học Kinh tế, Đại học TCKT, Ngân hàng …', '\n \xa0', '\n \xa0', '\n \xa0']",KỸ SƯ/TÀI CHÍNH KẾ TOÁN,CV2022-26316
6706b6446ab7bb80c7c1a5d9,https://sieuthivieclam.vn/viec-lam/giao-nhan-hang-hoa-CV2022-26318.html,CTY TNHH MTV DỊCH VỤ HÀNG HẢI  ĐẠI THỊNH PHÁT,Ngày cập nhật: 14/06/2022,Nhân viên,10 (10 nam),18-30,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận Bình Thạnh,"['\n - Tốt nghiệp 12', '\n - Không yêu cầu kinh nghiệm', '\n - Vi tính văn phòng', '\n - Anh văn giao tiếp']",GIAO NHẬN HÀNG HÓA,CV2022-26318
